item,weight
告以,1
徐莲因,1
往访,1
集众,1
随众,1
佛来,2
面悦,1
如入,1
禅定,1
共闻,1
栴,1
檀香,1
按周,1
安士,1
修行者,1
福报,1
因夫亡,1
即悟,1
生无系,1
挂碍,1
便行,1
耶南,1
南无,1
恭闻南,1
无羌佛,1
法音,1
修学,6
极圣,1
大手印,1
学佛,4
达远,1
水循环,1
大小便,6
耗水量,1
帕特,2
姬,6
剪报,4
爱情故事,9
2643,1
万新恒,1
建厕,1
以商养,1
奖代补,1
完成使命,1
顺遂,1
茅厕,1
跛行,1
血管病,2
动脉硬化,1
主动脉瘤,2
胸口,13
上腔,1
布加氏,1
腹水,3
脾肿大,3
腹壁,1
静脉曲张,2
肝硬化,6
大动脉炎,1
低血压,2
肾动脉,1
患肢,1
发凉,1
多因,1
所敛,1
见于,7
性肢,1
痛症,1
谢兵辉,2
铁肩担道义,2
解千结,2
莫迪,5
能仁家,4
商队,4
潘旭临,1
小快,1
奋起直追,2
惜败,3
五棵松,3
林彦廷力,1
压群场,1
褚添,1
球球,1
大中华,1
中国篮协,1
篮球运动,5
极受,1
中国篮球,3
名堂,1
付诸行动,2
大中华区,4
riseacademy,3
个人成长,2
拼搏精神,3
建议稿,1
和研,1
北京四中,1
二种,1
坑娃式,1
理工学院,2
矿物学,1
义凌原,1
1983.09,3
1981.09,2
衔,1
溶化,1
更款,1
那严,1
监承人,1
年事已高,3
上毅,1
元帅,2
国与,1
互访,4
开怀大笑,3
安宇迪,1
东建,1
鑫华,1
棕榈树,2
根特,1
鸡尾酒,2
黄花岗,1
周晋峰,1
目完,1
火后,1
三温暖,1
明历,1
拟提,1
行国,1
法及,1
午城,1
离石,1
马兰,3
鼓作,1
看遍,1
骗贷,3
处罚权,1
转用,1
摔跤,2
8304.20,1
钙质,1
暨南大学,3
胡刚,1
2016.05,1
股事,1
瘾彻,1
花岗,1
第二枪,2
坦斯,1
积金,1
应向,1
美俄,3
蒲公英,5
介护,1
宗祠,1
修祠,2
帮人,1
雷司,1
尤球,1
呼和浩绩,1
节拍,3
前笑,1
灵长类,1
体细胞,1
一成实,1
代市长,4
2017.01,1
打油诗,1
后现代,1
中国共产党中央委员会,1
彩铃,18
完奖,1
换换,2
左手掌,1
指骨,1
腕骨,1
市十手,1
偏小单,1
道边,1
进出港,1
混流,1
动了动,1
马文,1
卡明斯基,1
敏感区,1
委等,2
54800,1
两国间,1
到机,1
冰川,9
思请,1
包里,3
谷之夏午,1
光怪陆离,2
性子,5
提不出,1
坞,2
这滩,1
浑水,1
时表,1
火舌,1
李良柏,1
年轻力壮,1
会愤,2
芭蕾,1
泡温泉,2
董志毅,2
2018.03,1
成都市政府,1
骷髅,1
终章,1
提怕,1
1996.12,1
2002.11,1
程中,1
俄海军,1
导强,1
3168.81,1
韩观,1
只章,1
北美票房,1
2683,1
报君,1
呼吸机,2
比速,1
爱卡,1
yigit867,3
琪琪,3
洪洞,7
温家大,3
真不错,7
春拍,1
刘雨岑,5
梅兰竹菊,4
屏瓷,1
人将梅,1
菊,9
花中,2
四君子,2
傲骨,3
幽雅,1
淡泊,5
文人雅士,2
自喻,1
沁人心脾,2
气节,4
屏是,1
珠山,3
八友,1
瓷板画,1
刘雨,3
岑所作,2
工致,1
花叶,1
稀处,1
补枝,1
密处,1
缀,3
深浅,6
枯湿,1
秀逸,2
斜水清,1
暗香,2
生无,1
桃李春风,1
处士,1
写取,1
清瘦,2
江上,2
作渔竿,1
抱香,1
何曾,2
吹落,1
丙子年,1
岑作于,1
改雨岑,1
雨诚,1
斋名,2
觉庵,1
澹,1
湖鱼,1
六十岁,1
雅称,1
巧翁,1
客居,1
鄱阳,1
陶瓷工业,1
系潘,1
陶宇,1
瓷业,1
研究社,1
王琦,1
陶业,2
艺专,2
等校,1
美协,29
轻工业部,1
美术家,13
田汉,1
称颂,2
神形,1
雅俗共赏,1
瓷极,1
釉面,1
吉祥如意,1
清丽,1
韶秀,1
边框,2
cognex,7
cgnx,1
mirabaud,1
securities,1
坎普,8
neil,1
campling,1
oled,7
二极管,4
林在,2
cnbc,11
归因于,1
凯基,1
錤,3
nyse,3
伯恩斯坦,1
bernstein,1
技术类,2
低开,1
dwz,1
25000,2
一不给,1
二不去,1
万枚,5
20999999.97690000,1
万少,1
一丁点,2
币会,1
2140,1
647,2
836.47,1
million,1
矿场,2
算力,3
预料到,2
投票决定,1
回退,1
凭算力,1
囚徒,1
无罪释放,3
我算力,1
最小值,1
矿主,6
趋稳,2
主链,1
出清,1
多米诺骨牌,1
叠,3
第一张,3
狂奔,7
储值,1
通缩,2
战斗群,1
倒也不是,2
牺牲品,1
精妙,3
仿制者,1
太精,1
mlg,1
货币制度,1
招让,1
shi,1
奇艺,1
duang,2
几招,2
只发,2
玩机,1
伊斯兰堡,7
季伟,1
飞来,3
来巴,1
指明方向,2
贵宾室,2
枪时,2
箱有,1
轰鸣声,5
连孤存,1
awp,1
m24,1
太爽,1
狙击,1
消音器,1
订书机,1
三六九等,1
狙,2
mk14,1
狙击枪,1
大菠萝,7
m249,4
满配,1
优缺,1
弃之可惜,1
后座力,4
十发,1
水平线上,1
趴着,1
伏地,1
蹲下来,1
高倍,2
镜后,2
弹夹,2
装下,2
载具,2
毁灭者,1
八秒,1
有换,1
灵活运用,2
小墨,4
直播间,8
首播,9
邓紫棋,3
王杰,5
家具城,1
国缘,1
上万名,1
马郁,1
玄鸟,1
梦然,1
献艺,3
高潮迭起,2
欢呼声,4
不老,1
丧心病狂,3
亲生,11
毒手,1
pvp,4
出声,4
不逆天,1
顺应潮流,1
争霸,4
艾泽拉斯,4
旧市,1
再临,2
dps,3
增益,2
再好没有,1
高攻,1
高伤,1
攻速,1
艾泽,1
利特,1
萨满,2
风怒,1
图腾,8
德鲁伊,1
术韧,1
奥术,1
交互性,1
互相帮助,7
buff,1
耐力,4
硬梆梆,1
依旧会,3
定身,1
武僧,1
扫堂腿,1
aoe,1
warning,1
file,3
contents,2
118.107,1
180.171,1
host,1
qdweidu,3
comment1,2
2299052440,1
domain,1
function,1
failedtoopenstream,1
httprequestfailed,1
1.1500,1
internalservererrorind,1
nywwwroot,1
wwwroot,1
phponline10,1
李晓峰,1
官博,5
惊觉,1
一梦,2
世界冠军,6
acon5,1
世界大赛,1
星际争霸,1
轻狂,3
座票,1
皇浦庄,1
刘姥姥,4
满心,4
旅为,1
山外,2
人外有人,2
king,3
联通网,1
bn,1
一大帮,1
观战,1
鼓掌声,1
哄笑声,2
嘘声,1
zax,1
wcg05,1
infited,1
lol,5
若风,1
卷毛,1
ipl5,1
加身,1
谁又能,5
一腔热血,1
小兽,1
起源地,3
拿过,2
玩加,1
眼红,4
往回,2
说不出口,1
玩友,3
海黄,4
手串,5
眼纹,1
淘到,1
捡漏,3
开料,1
大用处,1
吸引住,2
爽快,4
如获至宝,7
料质,1
油性,2
小料,2
对眼,1
珠子,3
颗颗,1
水磨,1
佛头,1
同料,1
一串,5
整串,1
脱单,6
谈恋爱,17
沦落,2
男女比例,12
思来想去,3
重庆大学,1
三对基,1
霸多,1
霸,3
旗鼓相当,1
多且,1
看人,3
太准,1
西政小编,1
单身贵族,1
带法,1
科院,2
以小编,1
慢三拍,1
蠢萌,1
邮电大学,3
重邮,2
深山老林,1
重医,1
撩妹,3
撩汉,1
心理战,1
说得好,1
立于,2
别以为,2
四大皆空,1
活法,2
盘里,1
少林寺,1
美术学院,7
艺术院校,3
川美,1
审美观念,1
从里到外,1
重师,2
师范院校,2
银行职员,4
没点,3
abcd,1
尼姑庵,2
妹纸,1
五根,1
歌乐山,1
那可真,3
多肉,2
少川外,1
命苦,3
还配,1
国产车,1
博越,8
cs75,1
省油,2
微信端,4
chezhiyanghu,1
证券监管,1
企业管理者,2
太坊,1
enterprise,2
alliance,2
音希,1
乐乐,6
预报员,5
延安地区,1
总河,3
长令,3
缓冲区,2
内入,1
排污口,4
偷排,1
偷放,1
按证,1
船泊,1
三市,3
两瓶,4
茅台,1
1683,2
万余份,2
吉大,2
中国医学科学院肿瘤医院,1
内科主任,1
中国抗癌协会,1
王洁,1
浮尘,2
pm10,10
以赛,6
促教,2
代训,2
教学效果,2
众德,1
贾相晟,1
投放市场,1
助眠,1
巡河,4
春运期间,14
终到,3
每趟,1
总河长,2
如期完成,5
东眺,1
贤,7
春耕生产,3
实施者,1
春耕,4
春播,1
花椒,10
龙眼,4
柑橘,2
红心,2
柚,5
肥水,7
融合度,1
敬老爱幼,1
服务小组,2
玄,3
德爱,1
缪,1
国乐,2
教育领域,1
圆桌,4
二十多位,1
李达元,1
龙眼树,1
抽生春梢,1
施足,1
有机肥,28
大埔,4
3020,1
陈敏,4
来埔,3
熊锋松,3
郑尚森,1
郭展,1
曹丙利,1
王浩,1
刘采峰,1
罗春达,1
刘辉堂,1
旭东,1
邓玉伦,1
县府,4
谭君铁,1
正职,2
办公会议,2
中华人民共和国宪法,1
李希来梅,1
厚植,1
因县,1
制宜,1
爱神,7
丘比特,3
射中,3
金箭会,1
地射,1
处女座,7
之箭,2
鼓起勇气,2
天秤座,3
开开心心,4
示好,5
两档,5
杨之辉,1
刊迈,1
李香,2
日能,1
集邮,1
税控,8
线长,1
组组长,4
杨晋涛,1
降负,2
开好票,1
报好,1
胡艳青,2
普通发票,3
云纺店,1
给予帮助,2
梅书灿,1
税企,1
班集体,2
晨跑,5
晨读,5
震耳,1
欲馈,1
情操,5
鉴赏能力,1
共青团员,3
言言,2
六点,6
十教,1
七点,12
早自习,2
益友,2
郭梦洁,1
早读,3
练三字,1
跳大绳,1
自习,1
日久,2
学长,3
光芒四射,2
杜晓薇,1
互帮互助,1
蓉蓉,1
中言言,1
深厚感情,3
文院,1
赛萌德,1
边保华,4
艺术交流,6
国勤,1
书画作品,2
榜书,1
师从,7
佟韦,1
李铎,1
行草,1
隶书,2
先後入展,1
书法展,1
高恒杯,1
尧山,1
杏花村,4
入围奖,2
雄浑,1
书协,8
北京市社会科学院,1
北京市文联,3
师範,1
时即,2
心尊,1
心师,1
中国画,35
大写意,6
以水,1
墨鱼,2
画鱼,2
哥本哈,1
拫,2
画展,11
画集,6
笔笔,1
展期,1
教科文,1
28727066,1
unesco,1
info,1
fm,1
mo,1
三步,5
无懈可击,3
单卡,3
引以为傲,3
卡卡,2
iphone7,5
插口,1
更到,2
iphone6,1
含双卡,1
7.24,1
果粉,4
多号,2
多待,1
不加卡,1
轻松升级,1
一卡多,1
专号,1
社交圈,1
前会,1
12583,2
主副号,1
单手操作,1
拨叫,1
拒接来电,1
通讯费,1
cta,1
南美,4
挺快,1
计泡器,1
和威廉,1
会取,2
肯辛顿,2
宫在,1
亚瑟,2
查尔斯,16
louis,10
arthur,3
charles,3
殿下,1
royal,2
highness,1
prince,3
cambridge,2
连榜,1
英媒,2
albert,3
access,1
denied,1
查无,3
page,3
not,8
found,1
pick,4
男娃,1
起名,5
法语,2
易九世,1
伊丽莎白,3
1815,1
掌权,2
君主政体,1
舅公,1
蒙巴顿,3
勋爵,1
lord,1
mountbatten,6
菲利普,4
弗朗西斯,1
阿尔伯特,1
维克托,1
admiral,1
fleet,1
francis,1
victor,1
nicholas,1
伯爵,6
六世,2
亚瑟王,1
上流社会,1
夏洛特,5
george,1
alexander,1
曾祖父,1
圣乔治,1
火龙,1
charlotte,1
elizabeth,2
diana,1
自由人,1
大受欢迎,3
名讳,1
亚历山德拉,3
玛丽,5
alexandra,1
mary,1
曾祖母,2
祖母,4
撞名,1
翻来覆去,2
与现,1
重名,1
完名,1
走个,1
礼貌性,2
ann,2
margaret,2
五世,2
rose,4
寻常路,2
英美,3
英王室,1
世系,3
windsor,5
反德,1
情绪高涨,1
saxe,1
coburg,1
gotha,1
直系,2
封地,6
公爵,4
可寻,2
编想,1
商科,3
选校,2
英国大学,5
综排,2
专排,2
cug,2
csa,2
留学签证,2
人帮,2
外剧,1
陈峥,3
陷害,15
帮照,1
承当,1
怒火,7
火拼,1
胡毅东,4
王儒,5
一都拉入,1
皖军,1
教头,3
大帅,3
入幕之宾,1
装神弄鬼,1
扮作,1
霍元甲,1
三招,1
制敌,1
纱厂,2
牢房,6
刺头,1
行刺,1
寻仇,2
行侠仗义,2
霍天洪,1
霍家,1
上海滩,1
化州,5
微博发,4
长文,2
张桓,2
两三天,3
电影局,4
专资,1
近几日,4
刘若英,20
称会,2
查明真相,3
系在,1
京师,4
范辰,3
寄件人,2
乌兰图,3
西咸网,1
张根劳,1
海节,1
不美,1
鲁冰花,1
独唱,2
学名,2
rosa,2
rugosa,1
蔷薇,10
蔷薇科,1
枝杆,1
奇数,1
羽状复叶,1
有边,1
倒卵形,1
果期,1
扁,1
球形,2
玫瑰油,2
诸语言,1
德语,9
die,2
日常用语,1
属下,3
选育,1
栽培品种,1
hybrida,1
许多种,1
育种,10
亲缘,2
枝条,3
花序,1
转轮,9
灵岩,1
梅江镇,1
岩下,1
岩上,1
五十里,1
田块,2
星罗棋布,3
广众,3
岩给,1
一景胜,1
每景,1
新法,1
进口药,1
机闹,1
最高处,1
看病贵,1
保险费率,2
内务条令,1
条令,2
因公,6
军服,1
便服,1
林密,1
陈东旭,1
黄英,2
映山红,1
签到贴,1
张黄英,1
058,1
英国人,17
名酒,4
饮茶,1
现煮,1
放一,1
二块,1
或加,1
乡间,3
下午茶,3
正餐,1
会客,1
酒会,3
打领带,3
有纹,1
带纹,1
仿制品,1
永葆青春,1
恭维,1
丢面子,1
卖方,1
盥洗室,4
man,3
lady,1
请原谅,1
后天性,1
局性,1
或泛,1
发性,1
脱失,1
黑素细胞,1
常见于,1
指背,1
腕,1
前臂,1
外阴部,1
泛发,1
发生源,1
斑区,1
在治好,1
时好时坏,1
厇,1
冯德莱延,2
财经频道,3
notpe,1
notpetya,1
ursula,1
von,1
der,2
leyen,1
达伊,1
恐怖组织,2
射线,11
自由电子,4
8gev,1
电子伏特,1
超导,1
波荡,1
器线,1
实验站,2
能源科学,1
绵恒,1
秀东,1
大气物理,1
监管者,1
形式化,2
暂住地,1
中国国家队,1
英豪,1
并会,3
共发码,1
33.8,1
遭孔蒂,1
穆里尼奥,3
孔蒂,1
礼节性,1
饮鸩止渴,2
为法,1
彭映,2
邝细康,1
给学,1
捕鲸,3
iwc,2
波尔,1
托罗,1
欧加,1
该协,1
起步价,4
李永与,1
采样器,2
末位,5
棉纱,2
辽足,1
医学教育,2
医学专业,1
邓林系,1
钝器,3
额部,2
处致,1
亚伯拉罕,1
方知,6
可贵,8
中间业务,1
以贷,1
转存,1
存贷,1
反美,1
亲华,1
日本外务省,3
债务国,1
执行机构,1
业主大会,1
毛定,1
华说,1
各乡镇,13
历年来,3
签上,1
封包,1
水搁,1
用湿,4
拖把,2
汕讯,1
克雅,1
潮南峡,1
这几人,1
警官证,1
拘捕,10
波德,1
维基,2
共同市场,1
温将,1
防雨,2
再花,1
里村,1
支部书记,8
洪桂琴,1
助学金,7
连明,1
周申,1
了不得,1
刘露,1
可遇,2
驴,5
或车,1
不挂,1
加中,1
在民,1
警们,1
吴鹏,1
周水斌,1
高收入者,2
收入者,1
低收入者,2
宽厚,3
电据,1
大公报,3
多通道,1
辐射计,2
可见光,1
波段,5
风云二号,1
荒芜,3
nsc,1
师团,7
青森,1
卡萨布兰,1
谢国谊,1
天鹅,2
数百只,1
白天鹅,1
世华韵,1
养病,1
人守,1
身怀六甲,1
朱立伦,2
李友,1
义勇,1
揭碑,1
王中,1
林向,1
幅面,1
海水面,1
万瓦,1
万盏,1
全粉,1
主粮,1
一马当先,1
气人,1
赵先,1
明系,1
柯慕贤,1
密切关系,1
广益,5
解盘,1
上冲,2
3140,1
3137,1
吴剑,1
2046,2
排污权,1
武装部,3
归队,1
疟疾,1
剑客,1
阿隆,1
喊起,1
狠话,1
所开,1
阿联,1
人输,2
商办,1
这三,1
炊事员,1
王海涛,2
所求,3
小戏,1
勋章,4
李茜,1
业务精,1
检查员,1
驱,2
9504,1
小陆,1
私欲膨胀,1
老爷子,10
一沟,1
何某,1
某分,1
大笑,5
含快,1
1002,1
假戏,1
常涛,3
瓶级,1
聚酯切片,1
因该,4
某友,1
女企,1
业家,1
天寒,1
水凉,1
窗上,1
范伟,1
曾于,4
五证,2
安局,1
安赛乐,1
米塔尔,1
华菱,2
10.07%,1
韦礼安说,1
何世良,1
8.71,1
6.98,2
1.78,1
2.16,1
1.82,1
1225,1
3247,1
506,1
穷日子,1
投票箱,1
换衣,1
廉耻,1
拈来,1
左袋,1
右袋,1
已入,2
瓮,2
长岛,1
近一,1
山乡,4
环志,1
小山包,1
伤骨,1
胳,1
过多易,1
滑膜炎,1
库布其,5
城六区,1
增到,1
申万,3
宏源证券,1
桂浩明,1
曾斌,1
决议案,1
王乐,3
有弹,1
无枪,1
运载工具,2
动力系统,10
连冠,1
康冰,1
不胫而走,2
来论,2
林卫红,1
人质,4
万圣节,2
学龄前,2
孩,2
子有,1
脑瓜子,1
准油,2
宋双,1
出师,1
遇挫,1
1634,1
鹿,4
尚可喜,1
率部,3
降清,1
火器,2
清兵,2
固安,4
戚家军,1
兵营,1
十艘,1
战船,3
两千多,2
炮营,1
步兵营,2
四千七百,1
勐,1
该罪,1
入罪,1
德金,3
许多次,1
胡里山,1
何厝村,1
嶝,1
浯屿,1
角屿,1
大担,1
二担,1
民越,1
79%,3
香港联交所,1
彭盘,1
沙威,1
塔伦达,1
减收,1
芬奇,1
格力电器,1
15.57,1
8.35,1
作价,2
银通,1
收购价,4
蔡康永,3
窝心,2
奔放,2
很放得,1
忠清,1
马峡,1
关山,2
林缘区,1
独活,2
gary,1
ru,1
nningman,1
宋智孝,1
缉毒,4
扫毒,3
殷某,3
吃吃喝喝,1
闪烁其词,1
粗中有细,1
魏源,1
开困,1
龙兴,2
明总,1
吴襄,1
应战,2
最让人,8
52.0%,1
42.6%,1
41.0%,1
王海强,3
开着车,3
女同学,7
编出来,3
种新,1
签量,1
最低值,1
清唱,1
杜玮彬,1
楼顶上,1
抬脚,1
跨到,1
张芹,1
在押人员,2
脱逃,1
七监区,1
何辉,1
阿德莱德,1
pulteney,1
文法,3
sace,1
协调员,1
皮尔斯,1
sharonpearce,1
哈德逊,3
mu56,1
mu5127,1
3u8625,1
航班时刻,1
某明,3
解彦龙,1
组立,1
整正,1
接触网,3
四电,1
央窜,1
飞出去,3
好几米,1
初筛,2
尿检,4
血检,2
唾液,2
起行,1
暂别,1
歌迷,2
证券期货,4
投服,2
求偿,5
雨点小,2
变异,20
相联,2
橄榄球,4
战球服,1
李亚雯,1
陈晓寒,1
憾,1
吊足观,1
解放前,3
终极目标,3
七八公里,1
箴言,2
有鬼,1
佛心,1
蒙古人,5
金朝,1
亚足联,1
约书,1
炒信,1
投机取巧,1
像不像,1
144.11%,1
pdh,1
丙烷,1
脱氢,1
丙烯酸,1
及酯,1
顿生,2
竹制,1
江永,1
谭成杰,1
试制,5
元云购,1
赌性,1
冤大头,2
金主,1
盅惑,1
伤着,9
阿汤哥,1
雷彻,1
独力,1
活得,5
主宾,1
工博会,1
外侨,1
胞,1
洪奕宜,1
张中铃,1
竟动,1
歪念,1
空车,4
赵昌林,1
被免,1
张浪,1
刘刚,3
天全,1
赵昌林涉,1
刚独,1
立时,4
闫晓虹,1
本季,3
与学,1
孙若,1
指挥官,2
尼克尔,1
哈里发,1
caliphate,1
美国广播公司,1
正规军,3
四部委,2
sr7,1
大迈,1
x5,1
益维,2
争议地区,1
尖即,1
小乖,1
安好,5
sunflower,1
qian,1
郑云,1
续封,1
带量,1
年线且,1
戴恩赛,1
錾,4
龙纹,1
铜盘,1
盅,8
盘内,1
内底,1
四字,3
引渡,7
杨建军,1
吴先生,1
印度尼西亚共和国,2
佐科,2
维多,2
牲,2
美国市场,2
传国,1
dem,1
半年前,1
有台,1
集市,8
尉迟,2
尚德,3
李运潜,1
南要,1
获得成功,7
策划部,1
测风,1
霍计,1
武打,1
转睛,1
朱啸有,1
逃必,1
反司,1
十强县,1
高店,1
免曾,1
地磁场,1
伊犁河谷,5
0088,1
李干杰,7
ashutoshsaxena,1
斯坦福大学,2
放线,2
焊线,1
箱盒,1
配线,1
工择,1
独霸,2
这一地,1
可入,3
机器人学,1
m503,1
book,1
以标,1
das,1
5.29,1
8.85%,1
制前,1
钟南山,1
单人间,1
赫斯科维兹,1
israelhershkov,1
颗卫星,3
珍视,3
全育,1
生理特点,1
而务,1
湖南省委,3
环伺,1
丰南,1
是术,1
果农,2
买份,1
再拉货装,1
链化,1
辣椒素,1
细胞膜,1
数学计算,1
往复,1
郭万钧,1
沃维汉提,1
嘉睿,1
汇鑫,2
索将,1
平心而论,2
张朝阳,1
年童,1
驰,7
稿辉,1
disclaimer,1
左方,1
el,1
高雄县,2
精率,1
停贷,1
陶淑菊有,1
期州,1
2016.12,1
2018.0,1
亿英略,1
苏明娟,1
办客,1
外国游客,5
乐天,3
购物袋,2
ram,4
原始数据,10
鸡同,1
祝你幸福,1
罗蒙诺索,5
动力设备,1
klt,1
核反应堆,2
巨兽,2
巨大进步,2
粗狂,2
北德文,1
斯克,1
比利,2
比诺,1
舾装,1
系泊,1
亿多美元,3
通岸,1
防务展,1
核潜艇,2
民间故事,6
猪哥,1
钟敬文,1
林志华,1
杨永可,1
舅舅家,1
天快,2
老婆子,1
李艾,1
走光,1
最暖心,1
感恩节,2
捐出,3
张海冰以,1
中资,111
混业,1
奥维云网,1
郭梅德,1
滞缓,1
06099,1
612,1
爱创,1
cgtn,1
田薇,1
钱建芬,1
以到,1
董良琴,2
14750,2
日称,3
新加坡政府,3
共向,3
安永,1
称该,2
天娱,40
嘉行,22
李静,2
稀缺资源,3
接连不断,3
影视娱乐,4
事实如此,2
9304,2
王京花,6
星河,30
其造星,2
造星,8
看嘉行,2
总营收,6
4.778,2
超级女,2
男声,4
巨擘,3
近些年来,6
龙丹,2
妮,6
马昊,2
肖宁,2
接任,8
欧豪,2
陈翔,4
姜潮,4
商演,4
神犬小七,2
男一号,4
天枢,2
男主,5
张新成,2
魏巡,2
养鸡,3
大剧,5
闯关,5
邀约,10
possession,2
雅诗兰黛,4
迪丽,2
热巴,2
女艺人,2
刨除,3
千易,8
常继红,4
李小婉,2
原拾,2
不少圈,2
有白,2
郭京飞,3
焦俊艳,4
柯蓝,2
沈严,2
4970,2
6530,2
8430,2
1.004,2
3.03,2
好棋,2
93.24%,2
86.69%,2
刘烨,2
珞丹,3
李小冉,2
郭晓东,2
余少群,2
黄轩,2
千易志诚,2
810.51,2
564.95,2
27.37%,2
李冰冰,2
黄晓明,7
李晨,13
陈赫,2
冯绍峰,5
钟楚曦,2
练习生,2
蔡艺侬,2
逊色,4
几亿,3
抵得,6
5.67,2
进账,5
暴击,4
五部,2
排播,2
24.70,2
单部,2
前五,3
协同效应,4
化发展,4
31.88%,2
240.86%,2
甚嚣尘上,3
风波不断,2
民营公司,3
1.38,2
3885.81,2
200%,3
255.91%,2
吴倩,3
蔡文静,2
陈坤,7
陈晓,5
凤求凰,4
9777.78,2
7547.17,2
逆流,8
成河,9
6889.9,2
依赖性,9
如壹心,2
喜天,4
悦凯,2
泰洋川,4
壹心,2
和悦,2
凯,6
往短,2
mcn,2
3036,2
泛化,2
kita,1
占南,1
浅宇,3
辞掉,2
创投公司,1
当上,6
特助,1
南弦创,1
三黄,1
受较,1
云团,3
博中,1
诚信网,1
7399,1
小游戏,5
造人肉,1
指南针,2
路痴,4
东南西北,1
造出,3
人肉,1
肉体,5
参政议政,6
南经,3
我团,1
云电,1
送桂,1
桂铝入,1
整装待发,1
11.98%,3
莫福,1
广西大学,1
陆建人,1
钦州港,4
铝型材,1
桂新,1
海铁,2
千帆竞发,2
关丹港,1
文莱,2
摩拉,1
欧洲地区,1
吊上,1
中马,1
贸易量,3
而经,2
1450,2
吞吐能力,1
泛北,1
左右江,1
4028,1
蓉,4
滇桂,1
黔桂,1
谢柱军,1
散养,1
生物肥,2
付现,1
用肥换,1
牛粪,9
顺和,2
乳畜,1
特大型,4
有机肥料,4
分厂,2
菌肥,4
复混肥,1
cdo,1
1311,6
354,5
513,2
氨氮,1
营养物质,3
白族,6
段立森,2
河尾村,1
入湖,1
苴,2
交售,3
能卖,1
没处,1
冲到,5
脏兮兮,3
收粪,1
喜洲,1
杨国宏,4
生久村,1
会卖,3
倒爷,1
邓川,1
弥漫着,3
鼻边,1
打趣,4
这酸爽,2
堆码,1
王春荣,1
重楼,2
农家肥,1
虫卵,4
长得壮,1
就闻,1
王欣泽,1
银东,1
施用,3
李银军,2
因弃,1
施用量,1
农艺师,1
杨吉鹏,1
施入量,1
减氮,2
3.32,1
固态,10
菌剂,1
废弃物,8
可日供,1
可年,1
16.9,2
烈,5
拉开战幕,1
泰拳,5
旋风,2
康恩,1
火麒麟,1
徐琰,1
散打,1
姜春鹏,1
李宝明,1
对抗赛,1
对攻,1
安哥拉,4
空手道,1
wck,1
会盟,2
身披,3
罗荣标,2
欧某,14
借给,19
殴,1
其所借,3
数十万元,3
债主,2
虽以,2
雪峰山,4
旅游车,2
如梭,2
如织,2
岩山,5
停场,1
空坪,1
隙地,1
川流不息,1
猪栏,4
红五月,1
大做文章,2
上大,6
小木屋,9
古寨,2
花瑶,2
微笑服务,2
思想观念,4
宾至如归,1
几百张,2
听虫吟,1
蛙鸣,1
纯氧,1
郑先生,1
山背,1
古村落,3
阳雀坡,1
两番,1
夏喜衡,1
黄黄,2
女性朋友,4
荏苒,1
中华烟,1
老花,1
三件套,3
大脸,1
猛溜,1
荤段子,2
仅仅只是,2
一没人,1
精虫,1
上脑,1
十多分钟,3
跑过来,3
手背,1
握住,6
手指头,9
街霸,1
搓澡,1
色狼,1
反手,8
擒拿,1
苦头,1
看场,1
男长,1
邋遢,2
全宇宙,2
最帅,2
灰指甲,6
男直,1
女同胞,1
留长,1
长是,1
慈禧太后,1
临朝,1
穿个,1
睡裤,1
买一送一,1
藏蓝色,1
阿公,1
这算,3
不修边幅,3
反嘴,1
堂姐,4
沾沾自喜,2
穷酸相,1
男权,6
男癌,1
大男子主义,2
送水,2
照照,1
德行,6
帅成,1
成王,9
脏话,4
配不上,5
先溜到,1
做爱,1
避孕套,4
酒头,1
直男说,1
存于,1
性欲,9
乱性,1
满口胡,1
化妆师,3
造型师,2
美发师,2
第一点,5
那关,1
第二点,3
性取向,1
他妈,5
一昧,1
主见,3
妈宝,4
男会,1
很烦,3
没钱关,1
屁事,1
天底下,1
更上一层楼,5
有钱有势,2
一步登天,1
天选之子,1
逼数,1
还特,1
仪表堂堂,1
私底下,3
活成,3
地住,1
图有,2
屁大,3
这四字,1
拼出,2
废掉,2
老爷,8
祝你平安,2
飞蛾扑火,3
犯贱,7
李安,1
你别,5
至关,1
编要,8
商杭,2
四省,1
辐凑,1
豫东,1
燧,1
阏伯台,1
还乡,1
祠,5
华祖庵,1
天静宫,1
太清宫,1
运兵,1
淮河路,1
开福寺,1
包园,1
莫干山,1
飞英塔,1
灵隐寺,1
六和塔,1
良渚遗址,1
湘湖,2
芦庙,1
太和,1
上北,1
凤台,1
柘皋,1
芜,2
郎溪,1
广德,1
观摩会,4
汪潭,1
翟坤,1
七局,5
区住,1
质监站,2
安监站,1
总体水平,1
认清形势,3
金华人,1
狂降,1
多云到阴,1
渐止,2
多阵性,1
雨雨雨雨雨雨雨雨雨雨雨雨雨雨雨,1
地查,1
这雨,2
呐,8
翻脸不认人,1
反转来,1
架不住,1
脱下来,2
暖湿气流,7
分日,1
偏西风,3
无限大,2
万点,2
朗廷,1
狂想,1
欢声,1
燃动,1
诈唬,1
bluffing,1
偷鸡,6
盖牌,1
valuebet,1
注而,1
民盟,6
张漾,2
张天翼,1
河心,1
草棚,3
煤矿工人,2
人市,1
抢米,1
进步人士,1
致公党,1
散失,2
令人遗憾,2
李肖霖,2
畏难情绪,2
彭清华,1
