item,weight
莒县,5
郯城,4
数起,2
起飞,19
飞车党,7
迥然不同,1
抢包,1
白天,60
难道,121
一段时间,70
两伙,1
人所为,5
街面,4
力量,106
收敛,13
与此同时,40
搜查,62
小路,17
逃窜,11
地形,15
路线,56
追踪,67
涝坡,2
西坡,1
村张,4
夏,14
两点,22
大址,1
坊,7
修车点,1
农民,72
抢来,2
总共,43
那辆,8
那伙,2
大白天,3
另有其,3
逍遥法外,22
功夫不负有心人,7
浮出,32
水面,49
一轮,9
反馈,59
泉源,4
乡,111
跟踪,21
外地人,6
张某,491
吉林省,35
杨某,165
郯城县,2
供认不讳,106
史,79
毒品,455
城做,1
金银,11
手饰,1
回收,30
马不停蹄,2
店老板,15
一个劲,2
冤枉,11
并不知道,18
那些,202
出手,24
转手,16
同行,35
从中,88
一笔,78
要是,92
再有,15
春节,135
窜,21
日照,51
临沭,1
余起,24
价值,297
杨,317
指认,49
无不,4
拍手称快,9
指责,37
低下,16
头,98
吸食,63
冰毒,57
踏上,14
筹集,7
毒资,10
不归路,4
渐行,2
渐远,2
迷失,8
自我,44
走上,54
编后,2
剿灭,1
公安,290
多发性,6
侵财,5
百日,22
会战,4
矛头,5
对准,10
突出,49
滋生,12
铲除,8
连线,7
minsheng,2
iqilu,2
新闻热线,12
0531,1
81695000,1
@,311
新闻线索,14
回,162
进口,80
三无,44
证据不足,32
家庭装饰,1
组成部分,5
较强,11
群体,39
上万元,9
私人,66
定制,17
江汉区,9
高档,39
主力,6
总量,14
三分之一,7
联手,6
全市,71
家具市场,1
怪圈,2
顾,15
江岸区,4
外国,19
代理,154
24.8,1
厨房,51
整体橱柜,1
意大利,46
原产地,3
外国专家,1
独有,4
山木,1
木质,9
坚硬,3
不易,23
变形,40
经久耐用,1
因要,2
提前,158
全款,7
盼望已久,1
原装,15
她家,20
一下子,44
傻了眼,8
想像中,1
整件,1
原以为,7
木条,2
框架,20
外文,3
硬纸,1
壳,6
一大堆,15
木块,1
塑料,46
纸箱,6
纸包,1
胶带,3
胡乱,9
捆扎,7
中文,13
商标,42
产地,3
厂名,3
条形码,3
复印件,36
匪夷所思,9
撕开,2
一角,5
组装,8
木板,9
辅料,3
标志,29
透明胶,2
粘,9
包装纸,3
用材,4
运到,16
拆开,9
顾客,93
名单,54
分发,15
废,24
纸箱包装,1
市工商局,5
报关单,2
品名,1
木材,10
集装箱,5
装,47
柜子,7
装船,1
运输成本,1
太高,16
损坏,109
搞不清楚,4
无从下手,1
退货,9
僵持,15
橡木,11
身,16
无独有偶,18
江岸,9
罗,56
汉口,6
火车站,46
家具城,1
六七万,2
欧式,2
标签,31
材质,10
实,38
木家具,1
工人,108
茶几,7
打眼,3
密度板,3
屑,1
面板,10
沙发,39
床头柜,8
电视柜,4
理论,49
却说,24
主材,5
果真,4
标有,9
算主材,1
算是,49
四个,123
角腿,1
有理,33
说不清,2
大道,130
家居,8
订购,12
组合,19
货到,1
家后,6
大衣柜,4
泛黄,2
泛红,3
雕花,1
狗,117
啃,8
换货,4
换回,7
五斗柜,1
裁纸刀,1
样品,35
保证质量,2
二字,7
退,72
2.8,15
写字,3
桌,2
床,30
剩下,73
油漆,4
点货,3
更换,90
不加,2
可点,1
差价,35
炸裂,4
万般无奈,2
看货,1
拿走,28
店内,24
空,24
展示,52
品了,1
送货上门,5
货,31
补齐,4
真正,124
意义,77
概念,23
清醒,22
厨柜,1
每家,7
尺寸,13
家具行业,1
协会,60
喙,1
爱,154
非洲,111
花梨,2
红木家具,2
红木,5
其它,116
纯,17
实木,2
字眼,19
木头,9
桌面,8
最好,160
选用,6
中密度,1
板,19
诀窍,1
索取,24
说明书,17
部位,67
合法权益,71
查查,7
所买,2
用料,8
中写,10
笼统,2
几万几十万,2
相当于,22
辆,113
内行,1
参谋,4
粉条,4
油条,2
饼干,9
蛋糕,6
海蜇,1
蓬松,2
酥软,1
色泽,2
诱人,7
潜藏着,1
食药监,21
检出,30
花卷,5
禁铝令,2
管不住,5
生产成本,1
发面,1
用到,8
膨松剂,6
含,62
数倍,2
常用,12
复合,6
出自,8
学校食堂,3
隐蔽性,27
危害性,40
不容,6
小觑,2
儿童,223
意外,195
伤害,251
多系,1
留守,31
瑞雪,21
溺亡,22
医保卡,5
涂重,1
航摄,1
弟弟,90
邓州市,17
女童,123
溺水,68
姐弟,10
奶奶,94
照料,7
城里,17
庞大,26
估算,6
务工,29
万人,50
总人口,6
凸显,5
中毒,105
亡故,2
据统计,21
有近,8
万名,5
采取有效,19
小雨,42
孙女,30
这天,23
邻村,7
陈克金,5
老伴,14
哭声,11
想起,51
离世,32
湍河,2
刘营,1
段,157
河段,8
采过,1
砂子,2
水深,13
急,57
岸边,24
竖立,5
红字,1
警示牌,8
死后,7
河边,24
一遍,28
自家,66
哪儿,17
游泳,39
仍救弟,1
63,20
孙子,41
已住,2
多数,47
人带,2
丈夫,298
陈克,1
金平,2
时要,28
老家,76
农活,7
打工者,2
爸妈,46
选在,3
邓州,8
购置,14
80,139
多平方米,8
套房,14
一高,1
二高,1
初中,53
儿女,16
出事,85
星期天,2
每周,20
出去玩,9
四年级,3
周六,8
辅导班,1
记忆,28
五楼,5
患有,40
风湿病,9
上楼,15
下楼,33
难事,1
姐弟俩,6
会儿,2
双手,45
不住,38
不怕,41
吵,15
不让,95
同班,5
女生,113
湍,1
爷爷,44
照看,14
三四里,1
正值,38
炎热,7
安静,62
采,7
深,59
竖,3
水里,7
捞,17
滑,20
进水,14
姐姐,51
跳进,2
跳,57
同去,1
喊救命,1
几百米,5
钓鱼人,1
陈雷,1
音,5
跑过来,2
救上来,4
下水,15
摸,26
几遍,1
消防官兵,25
河里,12
内心,70
一辈子,40
亏欠,12
弥补,24
闻讯,9
自责,8
或许,69
出头,7
夫妻俩,44
结婚,159
江阴市,7
一去,2
干过,9
纺织厂,9
电子厂,7
机械厂,3
小工,4
升到,1
普工,1
挣,27
150,97
俩,34
毛收入,1
6000,61
厂里,17
点到,5
早晚,17
班,46
轮流,8
晚班,2
下班,55
陈要,1
电动车,326
工厂,70
生产线,14
零件,19
有时,69
加班,14
夜里,16
倒头,2
陈说,13
见面,95
短则,1
半月,10
多则,7
芭比娃娃,2
一双,11
溜冰鞋,5
今年春节,5
回想,6
内心世界,2
什么样,43
几年,108
最亲,1
完年,4
买好,3
哄,10
揪,9
哭喊,5
村庄,38
丧事,3
年轻人,73
抬棺,2
明,43
由爷,1
奶,20
弊端,5
留在,34
爷奶,5
隔代,1
很想,2
无奈,96
租住,32
厂房,94
隔起来,1
小房间,1
300,123
更贵,4
地下室,17
哪位,4
工友,16
幼儿园,160
一万多元,4
如要,1
省吃俭用,1
16,441
仅够,1
反正,24
再也,74
八九,1
种,48
花生,5
收成,5
农闲,1
苗圃,4
锄草,1
工钱,7
县,196
小麦,3
主产区,1
厂矿企业,2
劳动密集型,4
并不多,13
多公里,17
集乡,1
任岗村,1
孕妇,30
哺乳期,3
四五个,2
比比皆是,8
村里,87
绝大多数,15
青壮年,2
99,16
临近,42
中心小学,4
六十多岁,3
六七点,2
孙辈,1
一景,2
梁鸿写,1
梁庄,3
一书中,3
书,143
老两口,9
孙娃,2
洗澡,47
淹死,10
服毒自杀,6
副校长,17
指望,6
担负起,5
实属,4
为难,5
识字,2
须知,4
看不懂,4
患病,26
看护,19
好孩子,11
民间,47
托教班,3
第十三,3
班里,2
托,19
教班,4
教育部门,11
民办,11
营利,18
备案,40
居民区,11
租,37
王伟,18
应运而生,3
侧面,12
趋势,24
勉强,13
开课,1
村办,4
人满为患,2
公办,10
民办小学,1
最少,17
25%,11
五年级,10
开学,18
每位,16
填写,28
登记表,14
名字,96
联系人,20
90%,32
成绩,46
极个别,3
学习成绩,13
跟上,8
普遍,33
性格内向,5
课外活动,1
无形,3
叛逆,12
心强,1
苦,23
寻,7
良策,2
周末,38
重视,117
召开,98
专题,21
班会,2
防水,20
防电,2
防火,46
印制,4
一封信,6
放假,18
在校生,3
险,55
第三方,83
安全事故,32
节假日,20
很小,19
主管,42
175,3
45,66
万余,27
凸现,1
1.2,16
亿多元,3
320,16
余幢,1
校舍,4
97,5
寄宿制,7
70%,21
无人,98
难题,24
一所,33
两所,5
试点,15
坦承,5
中小学,11
扩建,18
赶不上,3
增长速度,1
超员,163
财力,5
教师,120
配备,35
制约,14
尚,52
公立学校,3
乡镇干部,1
苦衷,3
统管,1
基层,44
精力,22
放暑假,3
镇上,23
网吧,85
游戏厅,2
挤满,6
教室,29
带回去,7
爸爸妈妈,14
小雪,14
赶回来,2
看中,11
那双,3
后悔,60
街上,23
被车撞,6
一千个,2
在世,3
没能,22
陪伴,31
千里,17
不爱,10
挣些,1
供,42
小时候,18
玉米,13
幸福,74
快乐,28
光顾,8
叮嘱,11
亲,14
好好,108
最想,4
想念,8
永远,67
无时无刻,1
闺女,6
空虚,1
乞丐,8
守,18
分离,18
无论如何,10
大丰,9
移动,286
告,27
污蔑,12
搜狗,5
2318,2
png,9
22.49,1
0,174
04,39
永波,2
连锁店,2
黑心,105
刚买,3
三天,57
边框,1
裂掉,2
换,95
店长,8
三包,4
极差,11
机子,1
电池,65
后配,1
有没有,113
江西,135
某所,1
入学,24
打着,82
幌子,42
过段时间,1
新生,20
千万别,32
160,33
校园,77
包年,1
wifi,11
扣钱,1
扣,62
我刚,4
好几趟,1
服务态度,7
10086,17
搪塞,7
想用,2
收买,5
就此打住,2
小事,35
额外,17
360,30
十个,8
3600,7
预存,4
没说,4
特地,14
好多,36
强制性,13
不能取消,1
照扣,1
不误,4
诱导,41
人性,28
嘛,29
反击,7
吐出来,3
学子,15
公道,37
血汗钱,43
迈进,8
神圣,4
殿堂,2
令人发指,9
金桥,3
酒托,2
自称,128
王晓贝,1
23,366
幼师,11
徐州,29
18551726014,1
联通,25
315,4
泰山,7
公园,49
海陵区,7
工商局,40
回应,170
年初,60
淘宝网,21
55,60
186,7
个月免,1
充值,83
上网卡,1
黑名单,23
一查,15
报停,3
交了,29
72,15
交钱,19
去掉,3
联通公司,4
我此,1
服务质量,3
12315,8
鸡排,4
摊食,1
材袋,1
爬满,2
蛆,1
排队,69
摊点,9
原料,69
鸡肉,3
内竟,2
蛆虫,2
取缔,23
到来,38
无证照,1
流动,36
摊贩,14
尽量,97
江宁,8
万通,2
汽修,7
多处,83
队员,135
暂扣,51
卖鸡排,1
逃离现场,47
堵住,18
摊主,14
蛮横,6
扒,19
三轮车,84
劝导,21
大喊,16
打人,86
炸鸡,4
火炉,3
几只,6
至泊载,1
卡车,20
上时,2
爬满了,1
蠕动,3
异味,22
家鸡,1
围站,1
王坤,1
路边摊,4
珍爱,13
殷会芳,1
叶真,3
浦口,33
砖厂,18
扰民,27
01,106
18174,1
环评,9
手续,136
高压电,10
塔下,2
堆积,25
耐火砖,4
浦口区,40
沿江,10
冯墙,7
社区,285
龙山,8
小组,86
大车,29
小车,150
砖头,9
废料,16
噪音,52
扬尘,17
奇怪的是,10
地界,7
季宇轩,2
晴天,9
一身,30
灰,15
睡觉,68
吵醒,6
昨天上午,17
驱车,19
江北,41
快速路,13
境内,69
二组,6
轧得,1
达上,1
千平方米,2
露天,17
废弃,48
场地,53
堆满,11
中间,103
塔,20
堆放,65
四米,3
多高,4
建筑,156
铲车,28
货车,551
来回,19
远处,18
碎石,3
源源不断,3
运,16
传输,6
加工,77
门前,79
装满,12
渣土,94
嘴,20
鼻子,62
灰尘,19
机器,39
昼夜,11
休息,91
进驻,19
蔡先生,4
分拣,6
别处,4
钢铁厂,2
保温,10
提取,67
塔上,1
挂,84
牌子,10
严禁,68
机械,35
电力设施,3
保护区,11
挖机,7
多前,4
这处,9
场所,115
何人,1
入驻,10
残渣,2
属地,15
康姓,1
地是,3
集体土地,13
康,26
非法占有,64
这片,23
任何人,26
余,91
先生,387
不察之处,1
有违,9
建都,1
现场采访,5
仍能,5
太多,32
运走,9
消化,10
发布者,15
孙逸,1
锡山,2
题,15
罚单,48
挺不错,3
没人管,16
休渔,2
没法,30
贴,132
单子,19
学,23
撞出去,2
车位,25
出入口,16
面包车,137
行人,199
大胆,16
刁民,2
吹,33
空调,33
西瓜,14
春江,6
花园,51
哈弗,1
战车,1
keawei,2
datou0931,2
要不是,10
馨,3
停车场,64
更乱,2
好几年,11
一期,25
几百,11
春江花,1
园里,2
三辆,12
28,282
n1,128
外面,135
人行道,55
n2,131
n3,83
省事,8
乱,152
n4,56
鄙视,3
不来,4
帖,7
09,33
54,27
呵呵,10
边上,23
街头,58
举牌,12
讨人嫌,2
江苏网,5
直击,8
底价,1
5888,1
套团,1
特价,5
开业,30
大典,1
倒计时,6
闹市区,6
着装,7
手举,2
穿梭,12
热议,46
市容,22
市貌,8
advertisement,1
code,19
打广告,5
可取,10
探访,16
踪影,10
梦溪,1
地板,14
宣传员,1
树荫下,1
身旁,20
摆放着,7
周年,21
庆,7
见图,2
呈,38
受雇,7
人流量,8
瞄准,9
相对,90
低廉,4
博人,2
张女士,37
前天,23
市口,3
一群,46
黄衣,1
举着,1
走近,12
卖房子,2
游行,15
支持,299
王先生,138
哗众取宠,3
整洁,8
谁来管,2
劝阻,70
为主,50
阻碍交通,2
吆喝,6
散发,19
宣传单,6
页,35
不实,12
法规,100
条文,8
约束,30
街,83
尚无,11
宣传品,4
规范性,8
多以,6
大行其道,4
节省,9
口头,40
劝说,42
潘云,1
高度重视,80
干预,39
苏果超市,2
卫生状况,3
长期以来,9
周围环境,11
脏乱,15
时值,3
炎夏,1
臭气熏天,6
污物,6
满地,13
蚊蝇,1
飞舞,5
令人作呕,3
苦不堪言,6
格格不入,6
全面实施,4
三清,2
盲区,76
当作,11
感想,4
下基层,1
品位,4
金坛,7
理想,31
轻信,20
部下,6
工作汇报,3
总结,27
一堵,8
墙,34
小区业主,11
大动干戈,4
隔墙,2
对骂,5
三尺,5
何妨,2
典故,2
清朝,5
康熙,1
宰相,1
张英,2
宅,8
基建,9
争执,44
张家,9
传书到,1
京城,4
求救,19
回信,4
一首,27
诗,26
书来,1
长城,6
万里,3
今犹在,1
不见,80
秦始皇,1
豁然开朗,2
退让,6
让出,5
一个六尺,1
宽,41
巷子,6
天润城,2
区内,61
街区,50
堵墙,5
建了,12
怪相,1
一道,37
只见,29
砌,5
这堵,1
墙上,20
干透,1
墙头,4
缺口,5
人用,16
树枝,15
地面,100
墙砖,1
七零八落,5
通往,15
门柱,2
残留,15
铁门,21
铁条,1
幅,9
相符,15
攀爬,24
要建,2
业委会,7
封闭,44
砌墙,6
原委,3
进出,45
同属,3
荒地,3
四五年,2
只开,2
侧门,1
漏建,1
地下,66
补建,2
无地,1
可建,1
内为,1
开在,1
拆下,1
原有,25
相安无事,2
三号,14
总站,7
设立,89
复兴,4
农贸市场,8
穿过,26
十一,18
卫生,114
麻烦,64
筹委会,1
委员,44
推墙,1
这墙,1
规划局,6
批准,94
过激,19
原样,1
协调,93
一大半,2
爬,51
穿行,7
一侧,27
一车,24
办事处,102
收效甚微,5
冷静,41
对待,54
意思,72
物管,8
商谈,10
有过,17
原先,18
不干,5
筹备,4
算数,2
解决问题,46
恢复原状,5
原状,6
焦哲,1
稻,5
河湾,5
竟有,7
鸡舍,4
刘先生,84
来电,44
可稻,1
养起,1
到处,53
乱跑,3
稍,15
留意,28
沾,7
鞋,15
恶臭,12
难闻,12
眼看,27
渐热,1
开窗,8
通风,26
管一管,3
城北,23
41,43
幢,19
楼,169
五六米,2
绿化带,55
上种,1
樟树,4
灌木,2
花卉,2
$,4
X,1
K,1
b,145
b0,1
w,10
A,2
唧唧,1
唧,1
循声,2
靠近,62
七八只,1
小鸡,4
觅食,3
用鸡,1
爪子,1
泥土,10
鸡粪,3
叶子,3
折损,1
L5,1
Z,1
&,47
amp,5
},29
w0,2
H9,1
车库,71
围挡,15
倚墙而立,1
圈养,4
肥大,2
母鸡,13
散落,62
菜叶,3
剩饭,13
t,35
F5,2
D,2
d5,1
养鸡,8
蛋,5
喝汤,2
忍受,14
鸡叫,1
噪声,17
臭味,13
邻居家,10
二楼,54
头疼,12
一天两天,3
生蛋,1
咯咯,1
嗒,1
心烦,2
上班族,9
本来,123
一整天,9
提不起,2
惹人烦,1
不光,14
窗子,2
太大,19
苍蝇,11
N,1
s,28
i,69
*,561
`,3
X0,1
d6,2
z,15
f,13
大大小小,6
十来个,2
搭,30
建在,2
鸟笼,1
鸡窝,3
39,27
防虫网,1
S,1
u9,1
x,45
~,161
31,124
62.12,1
V,1
#,62
l,23
s9,1
J,1
R,1
^,2
r5,1
B0,1
G,1
g2,1
k,28
f9,1
w5,1
C,2
快成,1
养鸡场,12
马先生,28
大清早,5
鸡放,1
透气,7
鸡到,1
赶进,1
鸡笼,1
吃喝拉撒,1
绿化,19
糟蹋,5
走路,37
低头,60
稍有不慎,7
鸡屎,1
y,2
x9,1
S2,1
I,1
教学,22
科研,16
条例,108
罚则,1
R5,1
p,69
D6,1
b6,1
a,137
姓王,6
经理,88
拆迁户,23
生活习惯,5
搬进,14
仍旧,14
习惯,68
曾多次,38
张贴,38
执法权,4
%,8
g9,1
v1,1
x8,1
A4,1
R%,1
E6,1
一间,45
营造,29
种植,42
散养,2
家禽,8
自行,66
E,1
[,298
Y1,1
F,1
e8,1
海陵,2
逐户,5
Q,1
j,8
T,1
l%,1
r,7
L,1
伪造,174
购豪车,1
内骗,1
贷,42
304,5
合伙,76
汽车贷款,3
凯迪拉克,2
豪车,39
骗得,8
玄武,7
公开审理,19
这起,148
经某,9
4S店,5
帮助,331
拿到,115
截留,8
油水,3
朱,176
化姓,3
先帮,1
驾驶证,278
流水,34
欺骗,91
买车,26
车贷,5
搞定,12
车价,1
幅度,43
首付,19
放款,7
JEEP,1
指南针,2
雷克萨斯,6
克莱斯勒,1
垫付,54
首付款,7
付,41
数额,288
几万元,4
会骗,2
牌费,2
保险,174
扣掉,2
一般来说,18
多万元,92
每帮,1
代办,17
抵押,59
套现,11
每辆车,4
能套,1
人共,1
尚有,9
辆车,23
重大损失,41
各处,4
罚金,112
责令,122
玄研,1
源源,1
梅,62
推辞,6
催款,9
通知单,7
买房子,7
征信,47
明明,43
刷卡,31
背,20
黑锅,2
清白,9
人作个,1
不够,102
受理,107
韩,48
债权债务,11
无路可走,2
梅建明,1
他办,1
隐患,117
玩时,1
韩某,23
有办,1
指标,72
盛情难却,1
帮梅,1
留,31
回访,15
信任,101
单据,8
柜台,14
没批,2
这事,32
淡忘,3
打来,25
欠费,6
一头雾水,5
多长时间,6
另一家,10
这令梅,1
诧异,7
刷过,2
办过,4
连卡,1
影子,6
卡是,1
单从,3
流水账,1
14000,4
当梅,2
露面,9
未决,2
今年年初,11
因有,3
已上,2
这下梅,1
慌,17
神,28
一同,33
两趟,4
通话录音,2
此卡非,1
本金,39
送来,26
劳改,1
释放,53
所办,1
因梅,1
欠款,46
无踪,2
以梅,1
消除,69
交涉,16
此卡,2
使用者,9
前来,55
条路,6
行不通,4
强制,111
判决书,155
十几趟,2
走投无路,12
淮海路,4
警官,105
教导员,11
作,96
才行,7
部在,2
庭,21
前前后后,11
避而不见,5
执法机关,5
当面,17
清,64
急得,4
热锅上的蚂蚁,1
gt,13
可请,1
断了腿,2
到头来,5
一场空,3
房贷,7
追讨,15
非梅,1
这笔,39
小钱,4
来劳,1
举证,45
所刷,1
总之,14
两条路,3
不如,39
虐童,31
养母,16
李征琴,55
伤得,6
背部,14
伤痕,20
传到,14
轰动,9
男童,37
小虎,14
毒打,18
虐待,52
家中,389
故意伤害,29
提起公诉,136
天来,8
心路历程,2
回顾,43
殴打,164
高新,27
表皮,5
系遭,1
所致,37
朝廷,1
半日闲,1
微博上,37
故意伤害罪,38
小虎致,1
一级,63
赴,42
安徽,86
来安,7
独家,26
亲生父母,7
亲母,1
表妹,13
高新技术,12
提请,34
批准逮捕,76
审查逮捕,8
听证会,23
李征,10
琴案,1
重了,3
未见,10
反常,14
刑拘,79
夫妻恩爱,1
受过,25
想不到,30
清明节,2
毁灭性,4
谈起,8
那天,62
强调,101
谎话,4
忙于,8
对小虎,2
气,55
爱理不理,2
见了面,3
琴称,7
被叫,3
蒙,49
一早,16
琴会,2
小虎回,1
扫墓,3
急促,9
电话声,1
打乱,2
创业,23
带走,60
问话,6
来时,3
词语,7
不太,19
那张,4
血淋淋,6
不对劲,26
打得,3
狠,13
当着,23
面,49
管教,21
搞不懂,5
瘦,15
斤,29
看守所,104
难熬,3
漫长,24
想不通,8
背上,8
掀开,15
外衣,14
临床,33
摆放,33
书桌,5
蓝色,44
紧靠,4
更好,87
辅导,23
功课,9
随处可见,8
衣物,42
整整,40
大箱,1
领养,5
初衷,5
摆脱,19
经济负担,9
私心,3
刷牙,5
养成,20
共处,2
从没,6
想过,12
乐在其中,2
日子,57
偏,16
耐性,1
宽松,6
平安,134
两架,1
重逢,2
一面,41
刚好,28
期末考试,2
成绩单,2
期末考,4
不行,73
架,12
谈论,10
规矩,36
暑期,7
问过,4
唐诗,3
懂,67
怨恨,7
淘气,3
缺点,3
可爱,21
炒作,36
闹脾气,2
无照驾驶,5
瘾,4
撞死,24
路人,4
顶包,10
吴某,181
社会工作,1
无忧无虑,3
车瘾,1
高档轿车,1
毕竟,122
学得,1
差不多,43
过车,5
电影,49
钥匙,73
出了门,2
要开,2
副驾驶,30
吴,168
某来,5
雨花台区,43
十字路口,31
纠结,14
喇叭,19
马路,87
减速,41
飞,41
撞人后,7
向前,22
分钟,211
交换,19
出事地点,2
围观,68
坚决,70
供认,15
掉头,28
交通肇事,56
从重,43
向前行驶,2
故布,1
疑阵,1
免于,25
逃逸,187
雨花,3
公诉,220
量刑,152
刑事案件,94
心存侥幸,39
以身试法,11
切勿,57
再动,1
歪脑筋,8
不然,43
败露,6
加重,28
惩罚,70
381,3
八项,21
被查,40
省政府,27
办公厅,11
印发,32
任务,85
百项,1
晒,20
反腐,21
279,5
党纪政纪,4
178,5
公车,6
总体方案,1
省级机关,1
实施方案,11
已获,2
领导小组,11
鹿伟,2
上报,70
派出,51
2057,1
督查组,5
经常性,8
严肃查处,13
顶风,17
违纪行为,5
全省,46
诫勉,13
谈话,32
877,1
函询,1
2018,1242
精减,2
一般性,1
支出,34
省级,26
预算,15
三公,3
经费,15
财政拨款,1
数较,1
压缩,23
38%,1
率先,13
会议费,2
培训费,3
审计,80
严肃,20
铺张浪费,2
公款吃喝,5
津,7
94,9
108,12
84,18
卫生局,38
巡视员,6
秦诚,2
查,107
监察局,15
钟山,4
清风,3
秦成,1
区住,2
局局长,19
邢光征,1
公职人员,48
立案查处,7
王瑞,2
政务,28
检察,63
近期,132
强制措施,58
财务处,1
调研员,8
王易,1
副处级,10
玄武区,7
人民检察院,296
溧水,3
前进,24
任连娣,1
21,399
副局长,102
杨永,1
副总经理,40
沈忠,1
董事长,125
赵家,3
福,12
六合区,4
六合,13
区长,8
芦,1
综治,1
长芦,1
玉带,1
片,13
四办,1
成家,6
槐以,1
卡月收,1
磨损,36
押金,72
磨光,1
金陵,18
记名,21
退卡,8
退还,62
费一说,1
质疑,92
卡退,2
退不回,1
爱人,57
相继,41
退掉,1
太久,10
抵扣,5
扣除,53
备用,9
不乐意,3
没听说过,5
办卡时,5
不提,2
退回来,3
随机,29
几位,30
毫不,23
新卡时,1
25,321
工本费,5
抵消,2
客服热线,4
96095,1
卡自,1
当月,8
章程,3
条款,40
新办,1
丢失,66
可携卡,1
发卡,5
网点,22
原卡,1
后退,9
费自,2
封顶,5
费是,1
备过案,1
官网,49
公用事业,8
IC卡,5
格式,10
公示,46
通不,1
合同文本,1
物价局,5
批文,11
12358,1
2002,49
日起,78
是非,5
遇阻,3
卡时,1
折弯,1
卡内,10
10%,47
手续费,29
当庭,91
■,29
他山之石,1
],295
下调,15
羊城通,2
19.63,1
差额,1
一页,10
黑幕,21
摧毁,29
锋锐,16
事务所,79
推手,12
访民,26
勾连,4
滋事,20
扰序,1
新华社,73
７,6
１,36
黄庆畅,1
邹伟,1
黑龙江,39
庆安,11
南昌,101
潍坊,17
郑州,112
长沙,111
挑头,3
闹事,41
敏感,50
庭外,3
诋毁,9
炒热,2
总有,36
兴风作浪,2
操纵,14
之手,4
若隐若现,1
部署,66
福建,79
缜密,32
翟岩民,25
吴淦,18
犯罪案件,37
最新进展,8
案件线索,7
２,21
０,38
４,9
扰乱,68
社会秩序,28
严密,18
精细,3
其以,5
公益,81
为名,60
之实,3
企图,72
不可告人,6
随之,29
５,10
依规,20
开枪,20
炒成,2
枪杀,14
刘星,5
圈,59
展现出,7
全国性,5
脉络,4
起事,1
最先,18
微信里,7
徐纯合,2
谣言,77
６,4
慰问,16
提议,22
施压,13
网民,65
超级,15
屠夫,2
紧随,4
出场,7
悬赏,23
征集,16
敢干,3
名气,9
问要,1
人去,15
声援,16
暂时,72
炒,27
组织协调,3
领到,14
酬劳,2
治安拘留,14
拘留,178
期满,18
回京,1
设宴,1
勇士,3
庆功,1
３,12
圈子,17
固定,102
群里发,1
某个,28
极具,11
煽动性,1
炒起来,1
追求,59
所称,6
大体,3
层级,26
核心层,1
周世锋,15
行政助理,2
刘四新,3
黄力,7
层,89
王宇,5
王全璋,3
包龙军,2
专人,15
发到,22
境外,44
Ｖ,1
从而,78
当地政府,15
强大,39
舆论压力,5
刘,238
星等,3
募捐,13
资助,31
补助,57
我会,34
分给,10
定期,51
交流,71
心得,2
商讨,6
行动计划,4
Ｑ,2
电报,3
即时通讯,1
煽动,11
业务培训,1
群有,1
命名,6
共同利益,2
串联,7
言论,46
党和政府,15
设定,19
老道,3
静坐,3
谢阳,1
状告,11
圈子里,7
发泄,11
宣扬,16
为荣,2
网上网,3
冲锋在前,2
聘任,6
所里,2
月薪,8
过万,2
倚重,1
直接参与,1
该所,8
曲阜,3
薛,26
建三江,1
十人,2
拘,42
背景,47
影响力,22
案源,2
财源,2
点子,2
不明真相,5
跟进,17
不满情绪,2
一贯,14
推崇,3
做法,96
代理费,27
律师界,2
宋江,1
招收,14
遵守,79
准则,14
磕,6
拉拢起来,1
后盾,4
庭内,1
对抗,28
幕后,22
骨干,16
内外呼应,1
借力,2
推动力,1
执业,88
空饷,7
８,7
铁路,85
打伤,30
致其,20
耳聋,1
热衷于,3
插手,17
范木根,1
歪曲,4
盲从,2
开庭,72
数百人,6
王宇大闹,1
带离,21
引来,28
更多人,12
刑满释放,27
律师证,1
现行,27
体制,18
大闹,5
整句话,1
说不清楚,9
表达能力,2
很差,5
敢接,1
奇,4
新思路,3
那样,55
意愿,14
奇人,1
发挥,36
冲敢,1
特长,6
常人,9
不出,4
一女,11
头像,21
裸体,6
模特,10
一睡,2
高院,22
设,26
灵堂,2
号召,12
不相干,1
围攻,7
政法,26
过多起,4
教唆,13
挑事,1
鲜花,5
接站,2
表扬,14
干得,3
各怀鬼胎,1
扬名,3
混乱,37
好处,29
深层,1
参与者,18
有利可图,11
律所里,1
借机,6
落下,20
署,9
人会,22
援助,16
家乡,37
有利,13
差旅费,5
实报实销,1
数百元,3
少则,5
数千元,8
律所,2
捷径,6
名声大振,1
广进,1
所言,3
打赢,7
官司,22
这方面,15
本事,19
连日来,9
深刻反思,3
严重危害,12
抬高身价,1
招揽生意,3
我成,2
招牌,18
怂恿,4
提前退休,4
设套,3
枪,28
交通堵塞,4
错误引导,1
进来,65
别有用心,8
丑化,8
绝不能,8
卑劣,5
下流,3
非正常,20
严重破坏,11
公平正义,15
背道而驰,4
轨道,21
负面,31
烘托出,1
花季,3
本应,19
最美,12
年华,4
被告席,4
偶然,25
有害,23
人太,2
无聊,7
顺便,18
聊聊天,3
排解,2
寂寞,3
吸食毒品,26
隔离,53
戒毒,17
可重获,1
自由,68
悔改,9
之心,13
一错再错,4
屡次,18
贩卖毒品,110
筹措,11
费用,419
年底,98
结识,24
外号,8
丹阳,11
克,211
第三次,27
位毒友,1
